location,month,case_fatality_rate,total_cases,new_cases,total_deaths,new_deaths
Senegal,3,0.0,1444.0,175.0,0.0,0.0
Senegal,4,0.009812889812889813,12025.0,758.0,118.0,9.0
Senegal,5,0.010698369640435131,72254.0,2712.0,773.0,33.0
Senegal,6,0.013439749887207773,157369.0,3148.0,2115.0,70.0
Senegal,7,0.01882262193300538,264469.0,3439.0,4978.0,93.0
Senegal,8,0.02077650091289872,372440.0,3379.0,7738.0,79.0
Senegal,9,0.020658702700953782,432699.0,1371.0,8939.0,27.0
Senegal,10,0.02065015102694119,476074.0,634.0,9831.0,13.0
Senegal,11,0.020769066952302837,474263.0,473.0,9850.0,9.0
Senegal,12,0.02066222715501295,540600.0,3051.0,11170.0,77.0
Serbia,2,,0.0,0.0,0.0,0.0
Serbia,3,0.012105711849957373,5865.0,900.0,71.0,16.0
Serbia,4,0.020394013133771125,149995.0,8109.0,3059.0,163.0
Serbia,5,0.021261863436611395,324948.0,2403.0,6909.0,64.0
Serbia,6,0.02040453846561688,377220.0,3152.0,7697.0,34.0
Serbia,7,0.02164531562514653,618471.0,10988.0,13387.0,296.0
Serbia,8,0.02274091201934533,906472.0,5854.0,20614.0,140.0
Serbia,9,0.022568546764564042,976669.0,2145.0,22042.0,36.0
Serbia,10,0.020966305833188714,1146697.0,13403.0,24042.0,71.0
Serbia,11,0.01123578448657164,2898418.0,128484.0,32566.0,784.0
Serbia,12,0.008992968673717992,8500530.0,162485.0,76445.0,1607.0
Seychelles,3,0.0,111.0,10.0,0.0,0.0
Seychelles,4,0.0,325.0,1.0,0.0,0.0
Seychelles,5,0.0,341.0,0.0,0.0,0.0
Seychelles,6,0.0,534.0,70.0,0.0,0.0
Seychelles,7,0.0,3122.0,33.0,0.0,0.0
Seychelles,8,0.0,3972.0,22.0,0.0,0.0
Seychelles,9,0.0,4195.0,8.0,0.0,0.0
Seychelles,10,0.0,4631.0,9.0,0.0,0.0
Seychelles,11,0.0,4863.0,30.0,0.0,0.0
Seychelles,12,0.0,6178.0,73.0,0.0,0.0
Sierra Leone,3,0.0,1.0,1.0,0.0,0.0
Sierra Leone,4,0.02527075812274368,1108.0,123.0,28.0,7.0
Sierra Leone,5,0.058728120564979384,14797.0,737.0,869.0,39.0
Sierra Leone,6,0.04421028842622673,35399.0,601.0,1565.0,14.0
Sierra Leone,7,0.03845782387823299,51771.0,361.0,1991.0,7.0
Sierra Leone,8,0.03532671821590947,60266.0,199.0,2129.0,3.0
Sierra Leone,9,0.033766722604727024,63761.0,209.0,2153.0,2.0
Sierra Leone,10,0.0314619573543544,71801.0,135.0,2259.0,2.0
Sierra Leone,11,0.03094162903495568,71748.0,46.0,2220.0,0.0
Sierra Leone,12,0.030209673855113157,76929.0,199.0,2324.0,2.0
Singapore,1,0.0,53.0,13.0,0.0,0.0
Singapore,2,0.0,1795.0,89.0,0.0,0.0
Singapore,3,0.0022170982617949627,11276.0,824.0,25.0,3.0
Singapore,4,0.0014924662210437738,188949.0,15243.0,282.0,12.0
Singapore,5,0.0007940693325574488,824865.0,18715.0,655.0,8.0
Singapore,6,0.0006304539847088055,1210239.0,9023.0,763.0,3.0
Singapore,7,0.0005597685384266835,1472037.0,8298.0,824.0,1.0
Singapore,8,0.0004867662957666453,1719511.0,4607.0,837.0,0.0
Singapore,9,0.00047048081396665857,1721643.0,953.0,810.0,0.0
Singapore,10,0.00047745381734633734,1794938.0,250.0,857.0,1.0
Singapore,11,0.0004835018611667135,1743530.0,203.0,843.0,1.0
Singapore,12,0.0004967383244391941,1809806.0,381.0,899.0,0.0
Slovakia,3,0.0,3440.0,363.0,0.0,0.0
Slovakia,4,0.009199306513816652,28263.0,1033.0,260.0,23.0
Slovakia,5,0.01818459991694534,45753.0,125.0,832.0,5.0
Slovakia,6,0.01782190821717268,47133.0,146.0,840.0,0.0
Slovakia,7,0.014281957729349506,60846.0,625.0,869.0,1.0
Slovakia,8,0.010547724396075165,92437.0,1625.0,975.0,4.0
Slovakia,9,0.006258510666702266,187265.0,6224.0,1172.0,15.0
Slovakia,10,0.0035023932459772385,891676.0,47523.0,3123.0,171.0
Slovakia,11,0.006099579599883781,2567554.0,48265.0,15661.0,620.0
Slovakia,12,0.009839029165063344,4363337.0,73614.0,42931.0,1299.0
Slovenia,2,,0.0,0.0,0.0,0.0
Slovenia,3,0.009641073295388547,8609.0,802.0,83.0,15.0
Slovenia,4,0.047698401857669714,36605.0,627.0,1746.0,76.0
Slovenia,5,0.07048506803322142,45272.0,44.0,3191.0,17.0
Slovenia,6,0.07219993829065104,45374.0,127.0,3276.0,3.0
Slovenia,7,0.059541023765374346,58783.0,556.0,3500.0,8.0
Slovenia,8,0.0523013925163729,76193.0,727.0,3985.0,14.0
Slovenia,9,0.03436771477762309,121393.0,2807.0,4172.0,17.0
Slovenia,10,0.013683306542179552,454130.0,28617.0,6214.0,188.0
Slovenia,11,0.015114786227327821,1671542.0,41507.0,25265.0,1097.0
Slovenia,12,0.02158132924749809,3098836.0,46338.0,66877.0,1262.0
Solomon Islands,10,0.0,87.0,8.0,0.0,0.0
Solomon Islands,11,0.0,458.0,9.0,0.0,0.0
Solomon Islands,12,0.0,527.0,0.0,0.0,0.0
Somalia,3,0.0,29.0,5.0,0.0,0.0
Somalia,4,0.046292811441475346,5314.0,596.0,246.0,28.0
Somalia,5,0.04117820179526169,40774.0,1375.0,1679.0,50.0
Somalia,6,0.033367298241993526,77531.0,948.0,2587.0,12.0
Somalia,7,0.029902134674373474,95846.0,288.0,2866.0,3.0
Somalia,8,0.02881458484184215,100817.0,98.0,2905.0,5.0
Somalia,9,0.0286273860214949,102629.0,278.0,2938.0,1.0
Somalia,10,0.02620296580248159,118956.0,353.0,3117.0,5.0
Somalia,11,0.02517572082185651,129609.0,510.0,3263.0,9.0
Somalia,12,0.026718090606746597,143124.0,263.0,3824.0,17.0
South Africa,2,,0.0,0.0,0.0,0.0
South Africa,3,0.0011795930404010617,10173.0,1353.0,12.0,5.0
South Africa,4,0.015480895915678524,88044.0,4294.0,1363.0,98.0
South Africa,5,0.019661260942469852,497374.0,27036.0,9779.0,580.0
South Africa,6,0.019896170550875895,2421471.0,118526.0,48178.0,1974.0
South Africa,7,0.015233571722653905,10057917.0,341974.0,153218.0,5348.0
South Africa,8,0.02003995189997119,17952588.0,133858.0,359769.0,6144.0
South Africa,9,0.02391128297568214,19588033.0,47298.0,468375.0,2585.0
South Africa,10,0.02595192628825886,21710951.0,51113.0,563441.0,2542.0
South Africa,11,0.02706349438200807,22626679.0,64552.0,612357.0,2259.0
South Africa,12,0.026996418047592428,27842916.0,267157.0,751659.0,6934.0
South America,2,0.0,19.0,4.0,0.0,0.0
South America,3,0.01917049569424581,98589.0,14488.0,1890.0,376.0
South America,4,0.04502660985005692,2289002.0,165743.0,103066.0,8434.0
South America,5,0.049422844745380674,14566098.0,721449.0,719898.0,31273.0
South America,6,0.04070251496681134,46451110.0,1326739.0,1890677.0,45287.0
South America,7,0.036321792411511185,97147959.0,1873414.0,3528588.0,58204.0
South America,8,0.03327601636966333,162619105.0,2199846.0,5411316.0,58655.0
South America,9,0.03182713961126343,217278558.0,1762746.0,6915355.0,50832.0
South America,10,0.031122831897610205,275741071.0,1600356.0,8581843.0,41647.0
South America,11,0.02991100232124944,311343963.0,1465491.0,9312610.0,30657.0
South America,12,0.028249665887915006,377528996.0,2063883.0,10665068.0,37286.0
South Korea,1,0.0,36.0,10.0,0.0,0.0
South Korea,2,0.006843667546174143,12128.0,3139.0,83.0,16.0
South Korea,3,0.010640295935782588,244918.0,6636.0,2606.0,146.0
South Korea,4,0.02071134416084659,315431.0,988.0,6533.0,86.0
South Korea,5,0.02362964669246178,342959.0,729.0,8104.0,23.0
South Korea,6,0.022790831180547012,365805.0,1347.0,8337.0,11.0
South Korea,7,0.021390058594165144,423421.0,1486.0,9057.0,19.0
South Korea,8,0.018907941256190042,505449.0,5846.0,9557.0,23.0
South Korea,9,0.016459438180548746,673170.0,3707.0,11080.0,91.0
South Korea,10,0.01756840736256062,780435.0,2746.0,13711.0,51.0
South Korea,11,0.016748479099005422,888618.0,8017.0,14883.0,60.0
South Korea,12,0.014147265233374179,1463251.0,27117.0,20701.0,391.0
South Sudan,4,0.0,191.0,35.0,0.0,0.0
South Sudan,5,0.009626556016597511,12050.0,959.0,116.0,10.0
South Sudan,6,0.015863976570126913,49168.0,1013.0,780.0,28.0
South Sudan,7,0.019406118776244752,66680.0,315.0,1294.0,8.0
South Sudan,8,0.018919481600999325,76852.0,205.0,1454.0,1.0
South Sudan,9,0.01866015245306185,78188.0,177.0,1459.0,2.0
South Sudan,10,0.019259649887078838,87229.0,201.0,1680.0,9.0
South Sudan,11,0.0198030780148135,90188.0,204.0,1786.0,3.0
South Sudan,12,0.018920647414768534,101635.0,449.0,1923.0,2.0
Spain,2,0.0,151.0,45.0,0.0,0.0
Spain,3,0.07350251701578084,742546.0,95878.0,54579.0,8464.0
Spain,4,0.10467507018152578,5236777.0,117512.0,548160.0,16079.0
Spain,5,0.11754481036874531,7102653.0,26044.0,834880.0,2584.0
Spain,6,0.1129973133973302,7331192.0,9792.0,828405.0,1228.0
Spain,7,0.10827902619650885,8134290.0,39251.0,880773.0,90.0
Spain,8,0.07974608575305248,11159043.0,174336.0,889890.0,649.0
Spain,9,0.049547505877291544,18316260.0,306330.0,907525.0,2697.0
Spain,10,0.035468516319190034,29494693.0,416490.0,1046133.0,4087.0
Spain,11,0.028058932665385665,43932783.0,462509.0,1232707.0,9191.0
Spain,12,0.0271855084421632,55067758.0,280078.0,1497045.0,5768.0
Sri Lanka,1,0.0,5.0,1.0,0.0,0.0
Sri Lanka,2,0.0,29.0,0.0,0.0,0.0
Sri Lanka,3,0.004078857919782461,1471.0,142.0,6.0,2.0
Sri Lanka,4,0.021285982133009817,9067.0,520.0,193.0,5.0
Sri Lanka,5,0.008722566122678672,31986.0,970.0,279.0,3.0
Sri Lanka,6,0.005779233288383741,57101.0,414.0,330.0,1.0
Sri Lanka,7,0.0043464406347587786,78455.0,768.0,341.0,0.0
Sri Lanka,8,0.003895974160034631,90093.0,234.0,351.0,1.0
Sri Lanka,9,0.0038787205366420776,97197.0,331.0,377.0,1.0
Sri Lanka,10,0.002407052011840094,184458.0,7283.0,444.0,7.0
Sri Lanka,11,0.003645855390052628,519494.0,13324.0,1894.0,98.0
Sri Lanka,12,0.00472705107337777,1064723.0,19312.0,5033.0,86.0
Sudan,3,0.4375,48.0,7.0,21.0,2.0
Sudan,4,0.09734207801173628,2897.0,368.0,282.0,29.0
Sudan,5,0.049111560170022994,71755.0,4425.0,3524.0,255.0
Sudan,6,0.06202806450593742,221561.0,4572.0,13743.0,286.0
Sudan,7,0.06332294519085925,327938.0,2207.0,20766.0,174.0
Sudan,8,0.06400633700394764,385040.0,1610.0,24645.0,77.0
Sudan,9,0.06175779011638246,404872.0,457.0,25004.0,13.0
Sudan,10,0.061001665992112424,424972.0,158.0,25924.0,1.0
Sudan,11,0.07126700277090248,459778.0,4241.0,32767.0,412.0
Sudan,12,0.06235493180884927,686746.0,7455.0,42822.0,219.0
Suriname,3,0.0,88.0,9.0,0.0,0.0
Suriname,4,0.09333333333333334,300.0,1.0,28.0,1.0
Suriname,5,0.09064327485380116,342.0,13.0,31.0,0.0
Suriname,6,0.022637928697302426,7377.0,492.0,167.0,12.0
Suriname,7,0.019564789932490004,30514.0,1135.0,597.0,13.0
Suriname,8,0.015528624793675614,92088.0,2384.0,1430.0,45.0
Suriname,9,0.020244975102678732,137565.0,843.0,2785.0,33.0
Suriname,10,0.021273625020626276,157566.0,326.0,3352.0,7.0
Suriname,11,0.021738992894968272,158057.0,109.0,3436.0,6.0
Suriname,12,0.021186416109561717,172469.0,898.0,3654.0,5.0
Sweden,2,0.0,55.0,14.0,0.0,0.0
Sweden,3,0.04576600964385416,47284.0,4820.0,2164.0,385.0
Sweden,4,0.1022895691725865,391340.0,16767.0,40030.0,2201.0
Sweden,5,0.11783943285378727,938735.0,17060.0,110620.0,1809.0
Sweden,6,0.09170280198178359,1611074.0,29263.0,147740.0,938.0
Sweden,7,0.07580827856519838,2280371.0,9152.0,172871.0,410.0
Sweden,8,0.07120517027228401,2519171.0,7303.0,179378.0,78.0
Sweden,9,0.06672894306268427,2632351.0,8484.0,175654.0,72.0
Sweden,10,0.05655784319261604,3240753.0,31492.0,183290.0,45.0
Sweden,11,0.03381288361753988,5546377.0,118774.0,187539.0,743.0
Sweden,12,0.022372359035588096,10695430.0,194250.0,239282.0,2046.0
Switzerland,2,0.0,36.0,18.0,0.0,0.0
Switzerland,3,0.016544058387760234,155101.0,16587.0,2566.0,433.0
Switzerland,4,0.04697352895978163,767858.0,12981.0,36069.0,1304.0
Switzerland,5,0.061179803133090675,943988.0,1276.0,57753.0,183.0
Switzerland,6,0.06231342366309003,935609.0,852.0,58301.0,43.0
Switzerland,7,0.059096797161976126,1033677.0,3518.0,61087.0,18.0
Switzerland,8,0.05200491180879294,1188157.0,6945.0,61790.0,25.0
Switzerland,9,0.042464084488933275,1438863.0,11105.0,61100.0,68.0
Switzerland,10,0.02492071563747977,2627252.0,100969.0,65473.0,223.0
Switzerland,11,0.013637145014901503,7765995.0,172821.0,105906.0,2518.0
Switzerland,12,0.016167631413404097,12135482.0,125224.0,196202.0,2830.0
Syria,3,0.09615384615384616,52.0,10.0,5.0,2.0
Syria,4,0.0781758957654723,921.0,33.0,72.0,1.0
Syria,5,0.04992798847815651,2083.0,79.0,104.0,2.0
Syria,6,0.03642264695275874,5546.0,157.0,202.0,4.0
Syria,7,0.04944262295081967,15250.0,478.0,754.0,34.0
Syria,8,0.04137189427811421,53007.0,2008.0,2193.0,69.0
Syria,9,0.044548119017585514,107816.0,1435.0,4803.0,88.0
Syria,10,0.048550174783223404,154191.0,1528.0,7486.0,88.0
Syria,11,0.05171343859891057,203042.0,2159.0,10500.0,129.0
Syria,12,0.05791654266329155,299051.0,3547.0,17320.0,294.0
Taiwan,1,0.0,52.0,9.0,0.0,0.0
Taiwan,2,0.022727272727272728,616.0,29.0,14.0,1.0
Taiwan,3,0.01263863812225948,3877.0,283.0,49.0,4.0
Taiwan,4,0.014384253028263795,11888.0,107.0,171.0,1.0
Taiwan,5,0.015192660550458715,13625.0,13.0,207.0,1.0
Taiwan,6,0.01574094895435125,13341.0,5.0,210.0,0.0
Taiwan,7,0.015431659792348172,14062.0,20.0,217.0,0.0
Taiwan,8,0.014511167580580447,14954.0,21.0,217.0,0.0
Taiwan,9,0.01396462295518021,15038.0,26.0,210.0,0.0
Taiwan,10,0.013077803893207979,16593.0,41.0,217.0,0.0
Taiwan,11,0.011642088923383967,18038.0,120.0,210.0,0.0
Taiwan,12,0.009386625140583095,23118.0,124.0,217.0,0.0
Tajikistan,4,0.0,15.0,15.0,0.0,0.0
Tajikistan,5,0.017753545858476105,51539.0,3915.0,915.0,47.0
Tajikistan,6,0.0098558071124652,152296.0,1970.0,1501.0,5.0
Tajikistan,7,0.00833864788273147,208547.0,1509.0,1739.0,8.0
Tajikistan,8,0.007995410562125905,249268.0,1174.0,1993.0,8.0
Tajikistan,9,0.007880312304627867,275116.0,1186.0,2168.0,8.0
Tajikistan,10,0.0076464958980219455,322893.0,1248.0,2469.0,6.0
Tajikistan,11,0.007279104956669265,348944.0,1177.0,2540.0,4.0
Tajikistan,12,0.006913098595453938,396783.0,1102.0,2743.0,4.0
Tanzania,3,0.006134969325153374,163.0,19.0,1.0,1.0
Tanzania,4,0.037377049180327866,4575.0,461.0,171.0,15.0
Tanzania,5,0.03954802259887006,15576.0,29.0,616.0,5.0
Tanzania,6,0.0412573673870334,15270.0,0.0,630.0,0.0
Tanzania,7,0.0412573673870334,15779.0,0.0,651.0,0.0
Tanzania,8,0.0412573673870334,15779.0,0.0,651.0,0.0
Tanzania,9,0.0412573673870334,15270.0,0.0,630.0,0.0
Tanzania,10,0.0412573673870334,15779.0,0.0,651.0,0.0
Tanzania,11,0.0412573673870334,15270.0,0.0,630.0,0.0
Tanzania,12,0.0412573673870334,15779.0,0.0,651.0,0.0
Thailand,1,0.0,96.0,15.0,0.0,0.0
Thailand,2,0.0,933.0,23.0,0.0,0.0
Thailand,3,0.005341246290801187,13480.0,1609.0,72.0,10.0
Thailand,4,0.015318166489403097,77098.0,1303.0,1181.0,44.0
Thailand,5,0.018462983319281544,93701.0,127.0,1730.0,3.0
Thailand,6,0.018501771446202298,93991.0,90.0,1739.0,1.0
Thailand,7,0.017914968663750586,100363.0,139.0,1798.0,0.0
Thailand,8,0.017210188278311143,104473.0,102.0,1798.0,0.0
Thailand,9,0.016756891175851715,104554.0,157.0,1752.0,1.0
Thailand,10,0.01603373308086121,114072.0,215.0,1829.0,0.0
Thailand,11,0.015415118145379327,116509.0,224.0,1796.0,1.0
Thailand,12,0.012109098696292644,154099.0,3155.0,1866.0,3.0
Timor,3,0.0,10.0,1.0,0.0,0.0
Timor,4,0.0,365.0,23.0,0.0,0.0
Timor,5,0.0,744.0,0.0,0.0,0.0
Timor,6,0.0,720.0,0.0,0.0,0.0
Timor,7,0.0,744.0,0.0,0.0,0.0
Timor,8,0.0,787.0,3.0,0.0,0.0
Timor,9,0.0,812.0,1.0,0.0,0.0
Timor,10,0.0,894.0,2.0,0.0,0.0
Timor,11,0.0,900.0,0.0,0.0,0.0
Timor,12,0.0,1054.0,14.0,0.0,0.0
Togo,3,0.017985611510791366,278.0,34.0,5.0,1.0
Togo,4,0.057501080847384346,2313.0,82.0,133.0,8.0
Togo,5,0.04102442494664454,8434.0,326.0,346.0,4.0
Togo,6,0.02450314775953586,16202.0,208.0,397.0,1.0
Togo,7,0.020458746429171566,23804.0,291.0,487.0,5.0
Togo,8,0.021501205286636557,36091.0,459.0,776.0,9.0
Togo,9,0.024231457215358375,48078.0,384.0,1165.0,20.0
Togo,10,0.024915867473496278,63293.0,547.0,1577.0,9.0
Togo,11,0.02269390598949909,80374.0,643.0,1824.0,7.0
Togo,12,0.01996850148742976,102862.0,659.0,2054.0,4.0
Trinidad and Tobago,3,0.021136063408190225,757.0,87.0,16.0,3.0
Trinidad and Tobago,4,0.06907993966817497,3315.0,29.0,229.0,5.0
Trinidad and Tobago,5,0.0689271817676487,3598.0,1.0,248.0,0.0
Trinidad and Tobago,6,0.06613392119041059,3629.0,13.0,240.0,0.0
Trinidad and Tobago,7,0.05754060324825986,4310.0,39.0,248.0,0.0
Trinidad and Tobago,8,0.01649400218102508,22008.0,1590.0,363.0,14.0
Trinidad and Tobago,9,0.01634805268836906,98238.0,2772.0,1606.0,54.0
Trinidad and Tobago,10,0.018144061492685347,161320.0,1161.0,2927.0,32.0
Trinidad and Tobago,11,0.018425697140840098,184145.0,977.0,3393.0,12.0
Trinidad and Tobago,12,0.01778696615820156,214764.0,481.0,3820.0,7.0
Tunisia,3,0.025848142164781908,2476.0,394.0,64.0,10.0
Tunisia,4,0.04077029840388619,23056.0,600.0,940.0,31.0
Tunisia,5,0.04389668446541661,32212.0,83.0,1414.0,7.0
Tunisia,6,0.04400629509754432,33677.0,97.0,1482.0,2.0
Tunisia,7,0.03764511584980813,41174.0,361.0,1550.0,0.0
Tunisia,8,0.025672591465523205,72295.0,2268.0,1856.0,27.0
Tunisia,9,0.015191845032211831,273502.0,14610.0,4155.0,188.0
Tunisia,10,0.01685360703152563,1173458.0,41400.0,19777.0,1052.0
Tunisia,11,0.029358189797583163,2394119.0,36956.0,70287.0,1943.0
Tunisia,12,0.03434468841557392,3603614.0,42371.0,123765.0,1416.0
Turkey,3,0.01660541717707908,58776.0,13531.0,976.0,214.0
Turkey,4,0.023635418240430996,2098207.0,106673.0,49592.0,2960.0
Turkey,5,0.02750353903800532,4521709.0,43738.0,124363.0,1366.0
Turkey,6,0.026788493379770406,5429570.0,35964.0,145450.0,591.0
Turkey,7,0.02507823541250512,6712753.0,30967.0,168344.0,560.0
Turkey,8,0.023983063912400474,7744882.0,39260.0,185746.0,679.0
Turkey,9,0.024543045479095534,8864996.0,48530.0,217574.0,1825.0
Turkey,10,0.026633173197391963,10707361.0,56704.0,285171.0,2057.0
Turkey,11,0.026677081561582675,13199045.0,263480.0,352112.0,3494.0
Turkey,12,0.010384295422236428,51443548.0,746580.0,534205.0,7135.0
Uganda,3,0.0,211.0,44.0,0.0,0.0
Uganda,4,0.0,1797.0,39.0,0.0,0.0
Uganda,5,0.0,5937.0,334.0,0.0,0.0
Uganda,6,0.0,21150.0,472.0,0.0,0.0
Uganda,7,0.00046628741956542013,32169.0,265.0,15.0,3.0
Uganda,8,0.008498635122838945,54950.0,1818.0,467.0,29.0
Uganda,9,0.010380473087433383,161746.0,5157.0,1679.0,43.0
Uganda,10,0.00909861666115991,320818.0,4366.0,2919.0,36.0
Uganda,11,0.009452332740093543,489403.0,7964.0,4626.0,94.0
Uganda,12,0.007986144956578312,882278.0,14757.0,7046.0,46.0
Ukraine,3,0.029046997389033942,3064.0,645.0,89.0,17.0
Ukraine,4,0.02636423836240458,137421.0,9761.0,3623.0,244.0
Ukraine,5,0.02792719539654741,543592.0,13266.0,15181.0,447.0
Ukraine,6,0.027662469420487334,1011298.0,21582.0,27975.0,465.0
Ukraine,7,0.02509955371895309,1797522.0,26150.0,45117.0,544.0
Ukraine,8,0.02230351843743301,2952987.0,52728.0,65862.0,888.0
Ukraine,9,0.020301087710532493,5019534.0,90314.0,101902.0,1616.0
Ukraine,10,0.018827150130775336,9292272.0,184884.0,174947.0,3178.0
Ukraine,11,0.01780043829697926,16972054.0,353013.0,302110.0,5332.0
Ukraine,12,0.017246520036700675,29178756.0,334654.0,503232.0,6550.0
United Arab Emirates,1,0.0,12.0,4.0,0.0,0.0
United Arab Emirates,2,0.0,268.0,17.0,0.0,0.0
United Arab Emirates,3,0.005802357207615594,5515.0,643.0,32.0,6.0
United Arab Emirates,4,0.006654381654381655,175824.0,11817.0,1170.0,99.0
United Arab Emirates,5,0.008948275046404133,718686.0,22076.0,6431.0,159.0
United Arab Emirates,6,0.006877734481949772,1274693.0,14110.0,8767.0,51.0
United Arab Emirates,7,0.0060213359813832195,1724036.0,11839.0,10381.0,36.0
United Arab Emirates,8,0.00562958701098842,2009206.0,9725.0,11311.0,33.0
United Arab Emirates,9,0.004899622418537197,2450597.0,23959.0,12007.0,35.0
United Arab Emirates,10,0.0040341330885194215,3511783.0,38439.0,14167.0,76.0
United Arab Emirates,11,0.003535131137444761,4535051.0,36231.0,16032.0,77.0
United Arab Emirates,12,0.003303948749720196,5847851.0,38962.0,19321.0,97.0
United Kingdom,1,0.0,2.0,2.0,0.0,0.0
United Kingdom,2,0.0,606.0,59.0,0.0,0.0
United Kingdom,3,0.04442106080883054,283199.0,38754.0,12580.0,2457.0
United Kingdom,4,0.13737041603872677,3328344.0,139956.0,457216.0,24297.0
United Kingdom,5,0.14689918779598987,7016710.0,78768.0,1030749.0,10773.0
United Kingdom,6,0.14399398443291822,8213357.0,27677.0,1182674.0,2952.0
United Kingdom,7,0.13932075347572476,9120400.0,19577.0,1270661.0,795.0
United Kingdom,8,0.12933653816244184,9933759.0,33290.0,1284798.0,315.0
United Kingdom,9,0.108478909518487,11564506.0,117765.0,1254505.0,644.0
United Kingdom,10,0.06173342477719648,22002570.0,558947.0,1358294.0,4412.0
United Kingdom,11,0.03854860188863969,40830975.0,618941.0,1573977.0,11900.0
United Kingdom,12,0.03328054785821696,61365366.0,862499.0,2042273.0,15077.0
United States,1,0.0,41.0,7.0,0.0,0.0
United States,2,0.0024875621890547263,402.0,17.0,1.0,1.0
United States,3,0.023184974493849778,1120122.0,192276.0,25970.0,5368.0
United States,4,0.0536177970686027,19959287.0,888719.0,1070173.0,60864.0
United States,5,0.06155443813671509,45533906.0,717698.0,2802814.0,41604.0
United States,6,0.055021828603020205,64964762.0,843456.0,3574480.0,19768.0
United States,7,0.03885841999730774,111371152.0,1925246.0,4327707.0,26521.0
United States,8,0.03166888095579386,166357378.0,1459475.0,5268352.0,29634.0
United States,9,0.02954908970793476,199220181.0,1208533.0,5886775.0,23380.0
United States,10,0.027022967590518795,251406215.0,1930191.0,6793742.0,24512.0
United States,11,0.02207651559368956,339796331.0,4504713.0,7501519.0,39242.0
United States,12,0.018313379256466717,528139775.0,6429031.0,9672024.0,81038.0
Uruguay,3,0.0013231888852133643,3023.0,338.0,4.0,1.0
Uruguay,4,0.018489170628631802,15144.0,305.0,280.0,16.0
Uruguay,5,0.026674883352407783,22718.0,180.0,606.0,5.0
Uruguay,6,0.02796394730760342,25962.0,113.0,726.0,5.0
Uruguay,7,0.029826216635724503,32857.0,328.0,980.0,8.0
Uruguay,8,0.027434719264821248,44615.0,331.0,1224.0,9.0
Uruguay,9,0.024904632152588556,55050.0,451.0,1371.0,4.0
Uruguay,10,0.02049485382818716,77922.0,1078.0,1597.0,10.0
Uruguay,11,0.015916173758188643,125784.0,2733.0,2002.0,19.0
Uruguay,12,0.009680231991286398,358979.0,13262.0,3475.0,104.0
Uzbekistan,3,0.00847457627118644,1062.0,172.0,9.0,2.0
Uzbekistan,4,0.0041080649302484805,35053.0,1867.0,144.0,7.0
Uzbekistan,5,0.004240852376279265,85596.0,1584.0,363.0,6.0
Uzbekistan,6,0.003345076687662361,168606.0,4880.0,564.0,11.0
Uzbekistan,7,0.004986906761536134,479255.0,15506.0,2390.0,115.0
Uzbekistan,8,0.0067491595147795265,1068133.0,17884.0,7209.0,179.0
Uzbekistan,9,0.00818770938158865,1468909.0,14824.0,12027.0,150.0
Uzbekistan,10,0.00832510208130135,1935712.0,10215.0,16115.0,96.0
Uzbekistan,11,0.008460882658418446,2106636.0,6162.0,17824.0,44.0
Uzbekistan,12,0.008124196692159802,2334877.0,3966.0,18969.0,4.0
Vanuatu,11,0.0,21.0,1.0,0.0,0.0
Vanuatu,12,0.0,31.0,0.0,0.0,0.0
Vatican,3,0.0,58.0,6.0,0.0,0.0
Vatican,4,0.0,247.0,5.0,0.0,0.0
Vatican,5,0.0,367.0,1.0,0.0,0.0
Vatican,6,0.0,360.0,0.0,0.0,0.0
Vatican,7,0.0,372.0,0.0,0.0,0.0
Vatican,8,0.0,372.0,0.0,0.0,0.0
Vatican,9,0.0,360.0,0.0,0.0,0.0
Vatican,10,0.0,646.0,15.0,0.0,0.0
Vatican,11,0.0,810.0,0.0,0.0,0.0
Vatican,12,0.0,837.0,0.0,0.0,0.0
Venezuela,3,0.008487654320987654,1296.0,135.0,11.0,3.0
Venezuela,4,0.03886048210372535,6845.0,198.0,266.0,13.0
Venezuela,5,0.014514760394801483,22391.0,1177.0,325.0,-2.0
Venezuela,6,0.008637104214514262,101886.0,4322.0,880.0,37.0
Venezuela,7,0.009280662904493179,349975.0,12742.0,3248.0,113.0
Venezuela,8,0.008414212928232058,1023744.0,28154.0,8614.0,222.0
Venezuela,9,0.008152359854251843,1870624.0,28394.0,15250.0,242.0
Venezuela,10,0.008485658490434445,2638216.0,16891.0,22387.0,170.0
Venezuela,11,0.008731890637455718,2924109.0,10381.0,25533.0,99.0
Venezuela,12,0.008919890275323254,3361140.0,11164.0,29981.0,131.0
Vietnam,1,0.0,18.0,2.0,0.0,0.0
Vietnam,2,0.0,398.0,14.0,0.0,0.0
Vietnam,3,0.0,2514.0,196.0,0.0,0.0
Vietnam,4,0.0,7778.0,58.0,0.0,0.0
Vietnam,5,0.0,9465.0,58.0,0.0,0.0
Vietnam,6,0.0,10196.0,27.0,0.0,0.0
Vietnam,7,0.0002443394689688874,12278.0,203.0,3.0,3.0
Vietnam,8,0.02267630201844007,28091.0,486.0,637.0,31.0
Vietnam,9,0.032855754459667055,31897.0,50.0,1048.0,1.0
Vietnam,10,0.030957543939739787,35048.0,86.0,1085.0,0.0
Vietnam,11,0.027549654973368667,38113.0,167.0,1050.0,0.0
